source,participant,window_index,t_start_frame,t_end_frame,head_rotation_rad,head_tx,head_ty,head_scalex,head_scaley,head_motion_mag,blink_aperture,mouth_aperture,pupil_dx,pupil_dy,pupil_metric,interocular_mean
procrustes_participant,3209,1,1800,5400,-0.0031798607086336184,-0.0014637035794774615,-0.004536369534895293,1.013065514205692,1.025631715323185,0.04517287372267159,0.007867622304303237,0.00014165214269495641,8.138047528489937e-05,-0.0011070709154364063,0.0020752829878758674,0.04845194345505533
procrustes_participant,3209,2,3600,7200,-0.01942848922803234,-0.00678332997619183,-0.0022614122623444612,1.0132621003896607,1.0274531858350213,0.04948722499254926,0.007739105782812348,0.00014277987902327964,-1.7530328336763925e-05,-0.0011590514700696157,0.002148639606397583,0.04842471797684868
procrustes_participant,3209,3,5400,9000,-0.04561110267323624,-0.01766173761161878,0.00691019433295743,1.0124032344033862,1.01824729951434,0.048772281218885764,0.00774966923715942,0.0001152478240741239,-6.30332356179549e-05,-0.0012322254363487607,0.002238167150847508,0.0484743491065337
procrustes_participant,3209,4,7200,10800,-0.04373042658416849,-0.015832812425589194,0.008084290465064708,1.0117272962671817,1.0144443475217806,0.04589126656645753,0.007747678376754563,0.00011803547379077292,1.1490997297123907e-05,-0.0011223321380246097,0.0021820227791362083,0.048557498151809764
procrustes_participant,3209,5,9000,12600,-0.018650294231423985,-0.00754821040738759,-0.00019002488872870975,1.007848685146706,1.0125607676251114,0.04178376587961891,0.007750558970736508,0.00011108975838082054,2.349297909707419e-05,-0.001068176605286689,0.00213199827138743,0.04868075831082411
procrustes_participant,3209,6,10800,14400,-0.029164936551705486,-0.0123105546886593,0.004917791761224379,1.0068487371353856,1.0096410217515237,0.04539182366138197,0.0077183473220741265,9.519025666162655e-05,-1.6826495796865864e-05,-0.0011144597103522817,0.0021560876006905096,0.04870161499495755
procrustes_participant,3209,7,12600,16200,-0.046659636737832653,-0.018251402088957747,0.010845582350015629,1.0118217296601582,1.0137951921532578,0.05040789713459868,0.007697087951024479,0.00011409193335338815,-1.1751453680921694e-05,-0.001104452614885871,0.002193224691275825,0.048631631964038274
procrustes_participant,3209,8,14400,18000,-0.03353264691745179,-0.01495761848112927,0.006567930655486452,1.0119835839028974,1.0157335280161213,0.052569621434434055,0.008043499979658647,0.00012340934531783574,-1.2645909964894263e-05,-0.0011754702675689066,0.0022555044626893987,0.048737306928451116
procrustes_participant,3209,9,16200,19800,-0.044276293976506294,-0.020519412186214902,0.008088675165984726,1.015699010021448,1.020498083883704,0.05939475215561043,0.008136115469797655,0.00011893103656389478,-9.817115127958183e-06,-0.001221112505232473,0.0023101056530411175,0.048662449594255516
procrustes_participant,3209,10,18000,21600,-0.0602718336525696,-0.02697301201325017,0.011024150793332485,1.0246284326406851,1.027263947977917,0.06059181382299111,0.007948898209559296,0.00013497537440036958,1.4726124065266084e-05,-0.0012868445402312934,0.002378525021633111,0.04828556786273737
procrustes_participant,3209,11,19800,23400,-0.03277839845254012,-0.016161156942031588,0.0005576719675335948,1.0213365661932268,1.027627495957936,0.05274030415230541,0.007749627032847106,0.000134383526800973,1.5522237164429003e-05,-0.0012257370521725761,0.0022929839935993727,0.04821399827035627
procrustes_participant,3209,12,21600,25200,0.01066320472119068,-0.0010587244500103665,-0.01577969707843292,1.020234501241049,1.0298421150891703,0.053489774486476405,0.007597993475965803,0.00011088261013636768,2.8869430566919826e-05,-0.0010813678588978493,0.0021703257701348186,0.04812506274311269
procrustes_participant,3209,13,23400,27000,0.015523578570318452,0.0037608619652978368,-0.01632914554677911,1.019820775375654,1.0276295878493464,0.059437959519564966,0.007468610323963518,0.00011174281872035914,2.0765335102595058e-05,-0.0010742997945823029,0.0021832222774992747,0.04823253624514409
procrustes_participant,3209,14,25200,28800,-6.828614553491362e-05,0.00019290135059948934,-0.009219379695561709,1.0273825657456732,1.0283474094740368,0.06062072489867676,0.00765027819006414,0.00015008608945553276,4.2938725837609046e-05,-0.0010856259309743297,0.0021853075027739133,0.047900739353652834
procrustes_participant,3209,0,0,3600,0.029679187863187313,0.018121356418324467,-0.012060332693933999,0.9818266550634136,0.9915333651332593,0.05595626511791915,0.007738713766643117,0.00013572552082007138,4.872609173638479e-05,-0.0011996173885258678,0.0022365345139330403,0.050216335200913786
procrustes_participant,3209,1,1800,5400,0.04372843911782659,0.020705667644344353,-0.01741033983586085,0.9806896298808407,0.9889600953692308,0.05596331463787973,0.008204331183955626,0.00012692987893135247,-3.113243525231004e-05,-0.0012384583095231432,0.0022165967361620392,0.050219878776698576
procrustes_participant,3209,2,3600,7200,0.04875041740583274,0.02050719001992129,-0.022152334378566695,0.9835912559937856,0.9927498525788098,0.05477153572906396,0.008000596806592175,0.00011245232017389848,-1.7811790787373293e-05,-0.0012247454020198173,0.0021661380416643687,0.04997510405049793
procrustes_participant,3209,3,5400,9000,0.05131277237366842,0.0192659340785861,-0.02117338102881314,0.986251062396377,0.9886157086939589,0.05125832267814279,0.007916570769239989,0.00010679197237995185,3.493147479623535e-05,-0.0013326344717915894,0.0022634010983240485,0.049904025783816724
procrustes_participant,3209,4,7200,10800,0.05147405878735268,0.01717108416904406,-0.017628393300513176,0.9865259971813787,0.9866490841601709,0.04859604339626268,0.00829955572469006,0.00010514184169111207,2.8684917590007803e-05,-0.001390867232865218,0.002323857363884737,0.04991263000534604
procrustes_participant,3209,5,9000,12600,0.014534526765191253,-0.0010414012887109702,-0.0041850725773894,0.9926420863244051,0.9893696187211118,0.050627230256186734,0.00814653342007203,0.00010979413728940544,-7.001729477265936e-07,-0.001316953733811217,0.002320531405658097,0.04973884547925435
procrustes_participant,3209,6,10800,14400,-0.016161800909622853,-0.01805183730447702,0.0004281108179267807,1.0030185608998257,0.9944036964128403,0.04905602661152119,0.007871281792160609,0.00012567257157180476,-7.102204260345783e-05,-0.0011677106918871387,0.00227287973083999,0.0491411646591515
procrustes_participant,3209,7,12600,16200,0.021578067892160258,-0.0043015991218654645,-0.015241449367605565,1.0024059743414384,1.000331893650541,0.05310815555613811,0.007836238280029538,0.00010870582500804702,-5.24703589378826e-05,-0.0011187073230852589,0.0021916065294081497,0.0490251537309569
procrustes_participant,3209,8,14400,18000,0.05213458176603767,0.008562612100876613,-0.023174243282104857,0.9947241216714956,0.9951162794041303,0.05967138665203775,0.007897084650719225,9.655895511295066e-05,-1.0496531823328478e-05,-0.0011537434931179686,0.0021706620150368657,0.0494411581130464
procrustes_participant,3209,9,16200,19800,0.03759605526683959,0.00554310795866422,-0.018068127629522226,0.9984170502490656,0.9974343324410204,0.05370485672204778,0.007864449814401615,0.00011142782108625808,2.088994710451759e-05,-0.001216256138811743,0.0022153043128340217,0.04920350489050114
procrustes_participant,3209,10,18000,21600,0.03157813582324428,0.0047118957380476376,-0.017842505584131356,0.9989714814637071,1.004916343916311,0.05178720891181369,0.007729410834359126,9.787814682034146e-05,-1.4022922459398583e-05,-0.0013012295514121099,0.002235857530189177,0.04905192247829053
procrustes_participant,3209,11,19800,23400,0.04354221395853403,0.013590375484661535,-0.023040094603131174,0.99445490893536,1.004588852115045,0.05820201186134183,0.007681772878603988,9.348585813963652e-05,-4.4368541013191686e-07,-0.0012942795500631812,0.0022162232302499773,0.04925346459528514
procrustes_participant,3209,12,21600,25200,0.01833736629199877,0.005105949186635154,-0.013573185926778473,0.9946669417385912,0.994060437691924,0.055436550984801936,0.008039658244558061,0.00010801935634553703,1.3224840863473339e-05,-0.0013594738923394366,0.0022969305707510627,0.04939332581052952
procrustes_participant,3209,13,23400,27000,-0.004778495507383012,-0.009843349507980366,-0.006458110241625454,1.0001174227923937,0.990319967528802,0.04970195821113222,0.008282127930465073,9.889766729254117e-05,-6.023650536583052e-05,-0.0013044511648004301,0.002298210198521463,0.04914065318714718
procrustes_participant,3209,14,25200,28800,0.0165651141107376,0.0011258150545206025,-0.01574497486417181,1.0066988069362168,1.00194482742131,0.046058571728227395,0.0082525039909377,0.0001181722234016648,6.370772282538022e-06,-0.0012124801826713233,0.002253755300130216,0.0488558913903035
procrustes_participant,3209,0,0,3600,0.04456814372916807,0.03099973971369449,0.002929065022197653,0.9647827481999357,0.9889326067030424,0.06979130886998273,0.007876482231060638,0.00016259417138406483,4.851642528472564e-07,-0.0012789967827170224,0.0022416399056620273,0.051122911641753435
procrustes_participant,3209,1,1800,5400,0.02052698139340462,0.020950136674816836,0.008533515084587176,0.9633458160007935,0.9837999491032262,0.07559047380247834,0.00760251140954823,0.00014375741986533808,-5.380435671720763e-05,-0.00123400575178074,0.0021999663347107017,0.05109653256342772
procrustes_participant,3209,2,3600,7200,-0.02358151827456653,0.0020886673970556932,0.018892516438049164,0.9639756401774343,0.9828098732002971,0.07547741624280115,0.00735703372276359,0.00013212060270865528,-0.00012717043125163829,-0.0011165084592323921,0.002106208652270685,0.05092358143320796
procrustes_participant,3209,3,5400,9000,-0.014137717461475522,0.00917273656901178,0.01615429428883872,0.9649233420063822,0.9807892942908004,0.07245697626861472,0.007445505069678075,0.0001208130846302767,-5.8738856289904115e-05,-0.0012556418562220417,0.002194829666387088,0.05097120425440148
procrustes_participant,3209,4,7200,10800,0.011219474235302845,0.019402392850848778,0.010618172949619684,0.9653192248659397,0.973430958626795,0.06973811056613925,0.007627268072163794,0.00010612120742858833,-2.506617830411682e-05,-0.0013534267154874148,0.002297391381905071,0.051004972799454304
procrustes_participant,3209,5,9000,12600,0.004010022953259386,0.01290190380202759,0.010272750547902254,0.9719612184729003,0.9778235381492689,0.0653571376801286,0.0076224507234119885,0.00010256390410193062,-6.08166384960908e-05,-0.0013174372359949262,0.0022812705648585082,0.05051967781806359
procrustes_participant,3209,6,10800,14400,-0.013422411462427671,0.0071613333076105765,0.015300256919057039,0.9779930258365157,0.9847684294596343,0.05987464332618787,0.007605523823820545,0.00011124018894182886,-6.966864150732996e-05,-0.0012180785396342984,0.0021927644208631827,0.05017266385915797
procrustes_participant,3209,7,12600,16200,-0.005557890293675609,0.007553814714084069,0.012661979361315983,0.98742827482502,0.9911802815345041,0.05413020646499346,0.00753741874711765,0.00011512928567854195,-8.514849034431729e-05,-0.0011374057532624342,0.0021513232838286465,0.04977588286908317
procrustes_participant,3209,8,14400,18000,0.001635348518539466,0.004847549413814059,0.011342260325611161,0.9958699225884144,0.9959652484122578,0.05423449223244499,0.007763713258478464,0.00010268281031785145,-0.00010261635578629484,-0.0012491917956888243,0.0022151623465649583,0.04946681717125009
procrustes_participant,3209,9,16200,19800,-0.011809639094737406,-0.0005551616800000877,0.018074963654975823,0.9956614997477625,0.9955714730220231,0.053107159795898196,0.007945714702646602,0.00010306921329231428,-0.0001273052425819112,-0.0013042800705910865,0.0022262994326710415,0.04952577077569148
procrustes_participant,3209,10,18000,21600,-0.019886458328989103,-0.004011087255982812,0.02115870572188276,0.9918868581101463,0.9905541241107412,0.05215898171463326,0.008044213591540712,9.860550561544279e-05,-0.00012456944146053837,-0.001298824123315065,0.002210200576146145,0.04968520407528652
procrustes_participant,3209,11,19800,23400,-0.03796812929945715,-0.010284626423330426,0.025658328313522962,0.9881767704659236,0.9907109745435158,0.05723644673205208,0.008102594284295246,0.00010447228761744527,-0.00010992322347152648,-0.0011925799077081092,0.0021503534699531283,0.049919325155867965
procrustes_participant,3209,12,21600,25200,-0.04295195869040666,-0.011924337351636895,0.023216067485412446,0.992563214227952,1.0014036930436963,0.05351879102620145,0.007822139558329277,0.00010703095786500145,-9.747804828349457e-05,-0.0011517190647531326,0.002157434823859278,0.04962693554299386
procrustes_participant,3209,13,23400,27000,-0.021449625876493687,-0.0014685977777691291,0.0123273901740949,0.9988900722502709,1.0053405643224083,0.048081411452057465,0.007711797476421687,0.00010927271399540094,-0.00010567076416963378,-0.0012196363231359087,0.002256344592270377,0.049348798600296395
procrustes_participant,3209,14,25200,28800,0.0009493654047116085,0.009741217199735376,0.008440145998753057,0.9981174260700593,0.9954962432808757,0.04521284617477155,0.008210817298750565,0.00011881516933396661,-8.511056882659428e-05,-0.001134834730001884,0.002201358762181186,0.049504855853284346
procrustes_participant,3210,0,0,3600,-0.01246310144121406,0.0005642642313286621,-0.0035759019291450945,1.0216971897140534,1.016909454290981,0.051998369549876744,0.008993098122347514,0.0016122412646398369,-0.00016098412377253346,-0.0012557119631303117,0.00239740184176054,0.0615993866468028
procrustes_participant,3210,1,1800,5400,-0.005030093805147465,0.004247097377298912,-0.0029731966941955864,1.006575023380211,1.0007095421666201,0.03991890417484684,0.009113390281063997,0.0023749443558957356,-0.00021526952891866492,-0.0012766049035403168,0.002399575979377129,0.06253510369345164
procrustes_participant,3210,2,3600,7200,-0.003068460089136998,0.006047658891163029,0.002414371824430363,1.0001845034015837,0.9919362133607172,0.034210612663864146,0.009467607801166468,0.002740776767562918,-0.0002702555485208046,-0.0012764098539000096,0.0024264442803292614,0.06306251467456687
procrustes_participant,3210,3,5400,9000,0.0038619469368707327,0.01566471870852073,-0.00040441328447255153,0.9882470022513608,0.9798683649049288,0.047586816040726745,0.009222830644505546,0.0014388358830722586,-0.00029833365366672645,-0.0012261779739903254,0.0024983806725422863,0.06371200761036949
procrustes_participant,3210,4,7200,10800,-0.004822408589528359,0.016300727777167377,0.0037279901724709794,0.982604890874691,0.9774999839021108,0.05148982992924835,0.009060231129298399,0.0007664572597953187,-0.00033209283210619653,-0.0012710688979002186,0.002561662148147493,0.06412704965584688
procrustes_participant,3210,5,9000,12600,-0.013194829501991806,0.01054776388775319,0.007464723810164535,0.9808599184518887,0.9736139976893552,0.052060342438700336,0.00924968506764697,0.0007200937104114629,-0.00034926588764844365,-0.0011714417721404818,0.00245177774150592,0.06411834855507798
procrustes_participant,3210,6,10800,14400,-0.005810760572893625,0.015448160843641234,0.00655911798074534,0.9696235103370942,0.9580333897146794,0.06764581774983279,0.009135838655936672,0.0007133018511130336,-0.00036257872837891394,-0.0011872370367721568,0.002472311474885336,0.06469842916007511
procrustes_participant,3210,7,12600,16200,0.0070415205199050685,0.02411244584617668,0.0070910215909973,0.9651719963146544,0.9519885916822296,0.07561591942101188,0.009071802262625168,0.0007070531279730697,-0.0003972450285799034,-0.0013818087011562296,0.0027235154268414772,0.06518610816948271
procrustes_participant,3210,8,14400,18000,0.010736317739962338,0.023399996434749947,0.009000243512101503,0.9709528144098308,0.9584372703933007,0.0663777583484143,0.00925800247044543,0.0007120488827505904,-0.0003076984318662193,-0.0014088722554234782,0.0027305681511521213,0.06508318850779042
procrustes_participant,3210,9,16200,19800,0.001670953444444862,0.014142102427789358,0.012789932947428919,0.9810839865145252,0.9686700153466589,0.05239518441313602,0.009352542151115225,0.0006833366154292464,-0.000230790770225224,-0.0013193632076532746,0.0025255252325641466,0.06428866943080433
procrustes_participant,3210,10,18000,21600,-0.008015013949602096,0.00930677863786475,0.013267694768836625,0.9891680815048082,0.9775572139110948,0.04588208395051217,0.009301149587452165,0.0006274960958274726,-0.00030616592949930576,-0.0011770784142587907,0.002416009480702237,0.0636928507685301
procrustes_participant,3210,11,19800,23400,-0.006660052434822331,0.007522539326017239,0.010664326986134271,0.9899831697745922,0.9743052603735479,0.048994504336642014,0.009071799222788219,0.0006344816827448049,-0.0003246205560680164,-0.0012321437379835447,0.0024476365402317313,0.06373614365452626
procrustes_participant,3210,12,21600,25200,-0.00019408197157064642,0.010352204595216867,0.006888052202072155,0.9859518296502057,0.9686249849071179,0.052185432148771214,0.009045665038879417,0.0006483617789819103,-0.00029661534906773936,-0.0012904976569072938,0.002493667931250378,0.06384357087454431
procrustes_participant,3210,13,23400,27000,0.0030067344371786033,0.013052122553524965,0.006780342245648551,0.98501653156557,0.9691070005254687,0.049014963503804125,0.009121007427738487,0.0005508446928561417,-0.00022565393837599835,-0.0012908042256892544,0.002484124855244229,0.06397067462014845
procrustes_participant,3210,14,25200,28800,-0.011268515468323715,0.007087973577042342,0.01739235299323694,0.9862781734613393,0.966814733826525,0.05244199742347774,0.0093566936455125,0.0003310299506206529,-0.0003010228386301502,-0.0013918323744302994,0.002583966399878526,0.06403984979572776
procrustes_participant,3210,0,0,3600,0.003388251590540163,0.011674866665723241,-0.0002832879785932403,0.9898448688120739,1.0022176041210085,0.034988974322555134,0.00960517266870944,0.0004488344985524928,-0.00017165495178973132,-0.0009553630588192328,0.002367395265474062,0.06457264928892911
procrustes_participant,3210,1,1800,5400,0.011088757383244222,0.00893106471331534,-0.00013641410574675278,0.9859277888729505,0.991748037815884,0.037963933295991424,0.009525711010423083,0.0004528474050181327,-0.00021357585021675082,-0.0010735149373552087,0.0024204058920993376,0.06474749563078488
procrustes_participant,3210,2,3600,7200,0.01089342621380159,0.007793695584798926,0.001561002139801585,0.9781738098745338,0.9816055336022712,0.04575285911717086,0.009527931647565187,0.000577496421673188,-0.00022321274463712928,-0.0010794148039833626,0.002440720379053374,0.06531957560796953
procrustes_participant,3210,3,5400,9000,0.003246100606508864,0.00414311632070807,0.005319830756890309,0.9752187500418181,0.9786888347919095,0.0449069540474177,0.009673982968421436,0.0005419360024100853,-0.0002786818396539405,-0.000996768985826037,0.002382411637169937,0.06552105328880302
procrustes_participant,3210,4,7200,10800,0.0013845833364166656,0.003663242463011018,0.006314079366815458,0.9736193113388002,0.9816830458336173,0.04381991263237732,0.00966344559287848,0.00044331040049603926,-0.00029704188629976975,-0.0009445495309531274,0.0023253337720376918,0.06562205528870756
procrustes_participant,3210,5,9000,12600,0.007241144606818251,0.005005321083017155,0.007468496596001326,0.9759829394986754,0.9805926227031111,0.04548443450373494,0.009656614460485099,0.0004563809943502221,-0.00024375992115742434,-0.001092560013534294,0.0024048941742161774,0.06555340357549956
procrustes_participant,3210,6,10800,14400,0.007428224514702872,0.005226229508197675,0.00740566071960198,0.9755740681385686,0.9772360518786506,0.04779742980737162,0.009484982305416542,0.0005790635415359383,-0.0002525836727776418,-0.0010589999140135453,0.0024418250785247114,0.06559001939180399
procrustes_participant,3210,7,12600,16200,0.009792339386860726,0.006741148608230538,0.0029103721856948163,0.9739173436014029,0.9814702732816996,0.049024588076595814,0.009054908304705988,0.0006761230520308085,-0.0002491404564609388,-0.0009396553379392733,0.002392139319652451,0.06566551797675334
procrustes_participant,3210,8,14400,18000,0.011083730529976726,0.003178411342280992,0.0029493230195518057,0.975928030747654,0.9788941594844894,0.04811477690804915,0.009115886988905806,0.0006295192879504258,-0.00020119124630293565,-0.0010278493746457092,0.0023951818364802454,0.06546070863486751
procrustes_participant,3210,9,16200,19800,0.011002277193678843,0.005072682370566679,0.004998683105668016,0.9770165384754248,0.9791251121393915,0.04615694790164629,0.009457981561631053,0.0006763273016879386,-0.00019702663966746846,-0.0010861847659855348,0.002402743603316719,0.06533741852637887
procrustes_participant,3210,10,18000,21600,0.010769943219764669,0.007819982287194152,0.006458763959023113,0.9770070827829819,0.9772227773265143,0.04926530043755537,0.009448517836565102,0.000673681496540292,-0.0001997361137514118,-0.0010700342796303173,0.0023987701646146567,0.06535094266992511
procrustes_participant,3210,11,19800,23400,0.008123784771322841,0.003670274273249658,0.009207236528192969,0.981100378792468,0.974073204072298,0.04846932418554944,0.009462479677057134,0.0004459944268691876,-0.00014977121667069255,-0.001080083481925888,0.002411461114119154,0.06521507538111283
procrustes_participant,3210,12,21600,25200,0.011058335640599253,0.0040052989769455575,0.007802647455359016,0.9824171394786251,0.975745461607542,0.0478677567667158,0.009422768460510125,0.0002944178981627342,-0.00015716139748233018,-0.001133629936724516,0.002437698833201967,0.06505638010690522
procrustes_participant,3210,13,23400,27000,0.007520540825706525,0.002203758931283129,0.007554215740940844,0.9800420552402623,0.9737660557657796,0.04939241635068034,0.009300743035245616,0.00025838009696773685,-0.00024256832190072152,-0.001128031018277878,0.002429482799638931,0.06507957474656498
procrustes_participant,3210,14,25200,28800,-0.0005684001564831143,-0.0007908739940621463,0.01143116324947325,0.9828966851683771,0.9763156977604343,0.04412468278102726,0.009617607351655618,0.00021091529649864136,-0.0002511314912881953,-0.001074929902816483,0.002407667477922538,0.06505098531090174
procrustes_participant,3210,0,0,3600,0.008214259490876499,-0.011175213417417965,-0.017945165628182436,1.0419149165849098,1.0492125823708596,0.07162503898133687,0.009935692977762733,0.00026858615985792564,-9.626577052163719e-05,-0.0011153300983706253,0.002459139734170354,0.06134394697089498
procrustes_participant,3210,1,1800,5400,0.0150447098368455,-0.007415281020369131,-0.021635911831650808,1.0328428538170373,1.0485333893098727,0.06962875599544908,0.009246543499626622,0.0003334379385649607,-4.505993471121738e-05,-0.0011323695950680001,0.0024719782362275585,0.061841788451436314
procrustes_participant,3210,2,3600,7200,0.010689162234880622,-0.010856878475497116,-0.018698798472773344,1.030966154581641,1.047228188699106,0.06750535942623904,0.009310931624943437,0.00041792387291026453,-8.164207565367805e-05,-0.0010546384956582108,0.0024532670771109516,0.06195827360467966
procrustes_participant,3210,3,5400,9000,0.0029031513751896646,-0.014941891495542975,-0.012726835452283806,1.030376968398004,1.040375896211122,0.058565191890157485,0.009802936406515259,0.0003036210572714491,-0.00010342142460044501,-0.0010297802176135848,0.0024191448511398446,0.06202704570043041
procrustes_participant,3210,4,7200,10800,0.0014459282829841925,-0.01508091796947734,-0.011963863470619401,1.0291156457740063,1.0377901966009855,0.0562320128038497,0.009820396473731459,0.00027300745575780706,-9.148357017355977e-05,-0.00108734344172586,0.0023749407455176705,0.06202616742798958
procrustes_participant,3210,5,9000,12600,0.004331558999072271,-0.012142571492363616,-0.014482171010911095,1.0293922467072654,1.041468999598146,0.059765511697409325,0.009473094212156839,0.0003458407811524553,-8.716611928038403e-05,-0.0011604929768760238,0.0024172883803219576,0.061953282844207085
procrustes_participant,3210,6,10800,14400,0.008770514949520502,-0.010347861208365087,-0.015745713521217133,1.0294721557360305,1.042520978844135,0.06054577102028393,0.009382477982313238,0.0003554169786994917,-9.76643726588436e-05,-0.0011359398303296799,0.0024902160057089172,0.062071551051968404
procrustes_participant,3210,7,12600,16200,0.006654460438980073,-0.013128259100865925,-0.014695867565391388,1.0300164551698308,1.0406001349722251,0.059287774152781164,0.009459867537263501,0.00037532919804690373,-8.181205244705983e-05,-0.001092742670364041,0.0024506092728943415,0.06203114047639686
procrustes_participant,3210,8,14400,18000,0.0009441528947162706,-0.015746516431832717,-0.011713713502614846,1.030965764268572,1.0388024526737814,0.05923217747047549,0.00955802508737608,0.0003987146329459785,-0.00010031887764429743,-0.0011527190364980966,0.002433131953119049,0.06184471504163348
procrustes_participant,3210,9,16200,19800,-0.009645973251517979,-0.019959461463250335,-0.006443977037906006,1.0318139162934123,1.0365216483439754,0.06067702988070424,0.00959810613280788,0.00040768083251010583,-0.00016133373945631104,-0.0011606042416329235,0.002460785445852795,0.06179795164666591
procrustes_participant,3210,10,18000,21600,-0.018025845553304918,-0.02172828404898185,-0.005022271757081635,1.0258238373857869,1.0344137850530168,0.05719816910341245,0.009184887201035424,0.00040508313954404785,-0.00018280049833475443,-0.001134777469148994,0.0024145594381051487,0.06218986522576799
procrustes_participant,3210,11,19800,23400,-0.01921212695069888,-0.021577710470613163,-0.007013652512844369,1.0249889342713627,1.041418851362337,0.06015953777167149,0.009163941406182966,0.0003682158369650307,-0.00020244452213783061,-0.0010251434650322996,0.0023569102562657597,0.06226817185122298
procrustes_participant,3210,12,21600,25200,-0.022779584273570762,-0.02261380088749161,-0.007130110044704808,1.0259654711730521,1.0463111344854246,0.0630254333125916,0.009388330223333342,0.00024464599938949817,-0.0002323711368697881,-0.0011252244529540091,0.002422685677042709,0.062075863749478356
procrustes_participant,3210,13,23400,27000,-0.020540244746961388,-0.02101956517720243,-0.011217561600489196,1.0243012478801676,1.0530019752707604,0.0673465599641854,0.00947151677541404,0.00017218574318629153,-0.0002159681450219901,-0.0010579076951609157,0.0024000527846502312,0.06210229272098342
procrustes_participant,3210,14,25200,28800,-0.013633252276586738,-0.019294331101638126,-0.010862285091044492,1.029812438445661,1.0522917761899742,0.06861589067980453,0.009614834225351514,0.0001726420237173924,-0.0001850695460983081,-0.0010013952267050724,0.002461077570946199,0.06196357996080596
procrustes_participant,3211,0,0,3600,0.01585848159833684,-0.007708391759966169,-0.025457180931013693,1.047466386899016,1.0539874453255997,0.09165303294451688,0.008207907330103553,0.0010784682534407941,-0.0001968815783741765,-0.0009658149526916462,0.002337923197054118,0.060401265673892486
procrustes_participant,3211,1,1800,5400,0.014116052435031508,-0.0010411618765741575,-0.0212199357031485,1.032501286358026,1.0397217435279724,0.07289999130529193,0.008326375044243819,0.001086501069119173,-0.00016141633163889124,-0.001010497067285539,0.0023319678503759614,0.061294945062341386
procrustes_participant,3211,2,3600,7200,0.008134622379281711,-0.0018335390637129463,-0.013414018410690388,1.0123492515999983,1.0156597644083292,0.06010726805424211,0.008609473589610324,0.0010316697818968743,-0.00016502475590434297,-0.0010007883318808046,0.0023155383972990233,0.06252120071785526
procrustes_participant,3211,3,5400,9000,0.01202715748031067,0.004436243286315827,-0.01117056261797806,0.99122557853004,0.9911380710905047,0.05939165258446937,0.008421292850625853,0.0014539445861644165,-0.00015951950879401018,-0.000961916409967924,0.002284587425757023,0.06380279528337648
procrustes_participant,3211,4,7200,10800,0.01667422492667498,0.008055094527268067,-0.013538637506136202,0.9924719993565216,0.9905764489309928,0.06510533580696252,0.008124204088665064,0.0028842435564828527,-0.00013651507284886047,-0.0009363732435766157,0.002248132229449392,0.06371930418534368
procrustes_participant,3211,5,9000,12600,0.021408882197217132,0.007899610139912444,-0.017611254714451702,0.998436913437479,1.0007393992582614,0.06711536300647801,0.008377474564948945,0.003137295746902403,-0.0002175715686308082,-0.0009114552399447822,0.0022560685581332575,0.06330125140894897
procrustes_participant,3211,6,10800,14400,0.0282304069597328,0.00891503508867581,-0.021239760907751717,0.9978998590539458,1.006983723279243,0.07213444381619802,0.008621160049191652,0.003056187116796741,-0.00025533890242751626,-0.0009458478979440507,0.0022662623904482026,0.06323024486999103
procrustes_participant,3211,7,12600,16200,0.013572001164375007,-0.002584033507070464,-0.01869740695322598,1.0213811950670713,1.0314766928741221,0.08864452046653992,0.008279044650533807,0.0038677433833941384,-0.00023235884966269505,-0.0008907405503762384,0.0022792339411216124,0.0620029538465314
procrustes_participant,3211,8,14400,18000,-0.006648141118807539,-0.017929598310456284,-0.006382080627565124,1.0303173040015872,1.0350133690549443,0.07807514544423691,0.00848642132477795,0.004436993831493931,-0.00024734240170114403,-0.0008321668586673007,0.002312835901748041,0.06173247277045348
procrustes_participant,3211,9,16200,19800,0.017825436201063263,-0.0051997032346596484,-0.010288625853910273,1.010733957227045,1.0116303017645583,0.07222532044305074,0.008529437028173477,0.005235613816981948,-0.00026080912450190003,-0.0009313687708054344,0.0023514301352146093,0.06281913899368038
procrustes_participant,3211,10,18000,21600,0.024309387348487716,-0.004940585710647922,-0.014527074445003084,1.0078239800983027,1.010030106748761,0.08019326584224938,0.008335491913745965,0.006220960737054501,-0.0002407652816121462,-0.000966581558299614,0.0023047622647204245,0.06283985810797435
procrustes_participant,3211,11,19800,23400,-0.006591329811625663,-0.021590649649412326,-0.006362940334708011,1.0199025750163984,1.021774110357428,0.07606013691681417,0.008381089407188895,0.005206938615141497,-0.00022816385496389466,-0.0009134859769284249,0.0022745088067082737,0.06207318258793502
procrustes_participant,3211,12,21600,25200,-0.020235827241936646,-0.023590346987674805,-0.003182313301941634,1.0301277253659786,1.025015081286188,0.07077813453864785,0.008339035931225354,0.003978066667289137,-0.00024679798131976903,-0.0008776390009759535,0.0023052338531423075,0.06153706379558628
procrustes_participant,3211,13,23400,27000,-0.011245628288849166,-0.015013827762050071,-0.009211996673433297,1.0286865300722852,1.0321708086678616,0.07233670553299112,0.008170471885127083,0.003932045017275097,-0.00017536141662160163,-0.0007902363947450238,0.0022205204297571124,0.06164701635430694
