source,participant,window_index,t_start_frame,t_end_frame,head_rotation_rad,blink_aperture,mouth_aperture,pupil_dx,pupil_dy,pupil_metric,center_face_magnitude,center_face_x,center_face_y,interocular_mean
original,3209,7,12600,16200,-0.06394481020915764,0.007678793724544722,0.00011248745676114117,3.868938761530165e-05,-0.001107774469419021,0.0021775585519266775,0.006442680886445221,0.004505895638065311,0.004065884929035969,0.048631631964038274
original,3209,8,14400,18000,-0.04320181148639509,0.007981458146994167,0.0001217045742556002,2.3986768993690693e-05,-0.0011755407534466756,0.0022350316721659524,0.008126479111266533,0.005896508337935955,0.004771488199867636,0.048737306928451116
original,3209,9,16200,19800,-0.05967430147370927,0.008034491252044014,0.00011646437439806476,3.912924325356463e-05,-0.0012139594210368583,0.002279567689454232,0.008846366121597202,0.005953173885497519,0.005630794961207877,0.048662449594255516
original,3209,10,18000,21600,-0.08704812429842836,0.007793153260176082,0.00013141044011308662,9.212575020671958e-05,-0.0012664267684613139,0.0023291010833791956,0.007676836725620428,0.0055618124960215886,0.0043675706277923245,0.04828556786273737
original,3209,11,19800,23400,-0.04248601471168372,0.007620095986620447,0.00013116670472312702,5.697755671961454e-05,-0.0012127423467710099,0.0022523267918463357,0.007113413810425609,0.005717442241800208,0.0033041135165257007,0.04821399827035627
original,3209,12,21600,25200,0.027565985866969654,0.007491029252754084,0.00010767687231870662,9.62126744683766e-06,-0.0010758343623746966,0.0021346127270545855,0.008745348510656928,0.0065821283592693985,0.004789095393089387,0.04812506274311269
original,3209,13,23400,27000,0.03374931458705038,0.007394664697530072,0.0001080885424741919,-2.2115820982871677e-06,-0.0010783794532411505,0.002151628392537182,0.009468252522358354,0.00709529906254156,0.005218338916454947,0.04823253624514409
original,3209,14,25200,28800,0.007105318032744337,0.007541513104181643,0.00014524806473510535,3.4979335868567847e-05,-0.0010834791621546409,0.0021401974331039177,0.00785857253826784,0.005957709462301049,0.004143123458407916,0.047900739353652834
original,3209,0,0,3600,0.054282704754101935,0.007915203195927893,0.00013756109102725905,7.213502752506404e-06,-0.0012369771507851858,0.002285074192829406,0.009583791662262345,0.00796551504837229,0.0043748923865017724,0.050216335200913786
original,3209,1,1800,5400,0.0774493575976388,0.008380176532485713,0.00012902265219011836,-9.164876233679296e-05,-0.0012695240459388735,0.0022657451857897018,0.008956876411444452,0.006796632641083823,0.004956883477785858,0.050219878776698576
original,3209,2,3600,7200,0.08744613128317348,0.0081379332322549,0.00011328505642356978,-8.53913192128489e-05,-0.0012497843485110211,0.002205372025946016,0.008927369649908399,0.006346581735574845,0.005272559305350384,0.04997510405049793
original,3209,3,5400,9000,0.09137341412887662,0.008067323067039278,0.00010774902451209444,-4.036798608416437e-05,-0.0013636778071995557,0.0023020567514034905,0.00813122707556911,0.005576143741953871,0.00496457878733493,0.049904025783816724
original,3209,4,7200,10800,0.09149679094235659,0.008445128342708583,0.00010619820173034348,-4.829858030458569e-05,-0.0014226463978293917,0.0023634101662980754,0.008239247369390974,0.004502059974082058,0.005970127016509857,0.04991263000534604
original,3209,5,9000,12600,0.03433236018929352,0.008294624075552945,0.00011042948002518058,-2.704901308011834e-05,-0.0013518278120404703,0.0023524361805941267,0.0077792145729336975,0.004214399256054207,0.005590478454663455,0.04973884547925435
original,3209,6,10800,14400,-0.010099180369872696,0.007995536526012186,0.00012581050055536047,-5.7956893124005456e-05,-0.0011967465382203945,0.0022863713478700936,0.010820615702768351,0.00888514102414452,0.004666541710067564,0.0491411646591515
original,3209,7,12600,16200,0.04891641346387626,0.00791198396250427,0.00010853652261732637,-8.806095151582714e-05,-0.001137708498964688,0.002198959164624016,0.013383906550146266,0.011943159102705585,0.0048545854648123655,0.0490251537309569
original,3209,8,14400,18000,0.09707332439450994,0.008019504380138008,9.684347098542992e-05,-8.22552624007087e-05,-0.001176601061503783,0.0021930308659496465,0.012657757231666724,0.01107309502232933,0.005232251701061094,0.0494411581130464
original,3209,9,16200,19800,0.0719646867308339,0.007975397971532227,0.00011151921129247576,-2.9671508972208527e-05,-0.0012406488962092821,0.002232376968836111,0.011899802425186314,0.008466440902737557,0.0068735933803695855,0.04920350489050114
original,3209,10,18000,21600,0.06004973018137012,0.007783707643065285,9.731634894440674e-05,-5.7940071399873316e-05,-0.0013191248644208514,0.002246474470780885,0.010814812497062782,0.0066542317230270705,0.007134146407127118,0.04905192247829053
original,3209,11,19800,23400,0.08001462935822272,0.007747420707520245,9.269496976850492e-05,-6.40614737187978e-05,-0.001314774711756428,0.002233989167860672,0.009328840530324772,0.006442161933468256,0.005325236179080638,0.04925346459528514
original,3209,12,21600,25200,0.03883670976395262,0.008163016559372084,0.0001084392408632979,-1.6553997202505885e-05,-0.001393097671514624,0.0023233376462392288,0.008321173127583329,0.004995900760778592,0.005423967302088843,0.04939332581052952
original,3209,13,23400,27000,0.004287809307985498,0.008421307569205453,9.963368520050815e-05,-5.9908559347627504e-05,-0.001337345122650649,0.0023182590901309045,0.008941318949630957,0.005597153535755625,0.005735256136474261,0.04914065318714718
original,3209,14,25200,28800,0.03567432256430535,0.008296957254427754,0.00011783320285178352,-2.2568230230291786e-05,-0.001227521081276587,0.0022528622240370892,0.009363460431906974,0.007607428537291475,0.004203433409487567,0.0488558913903035
original,3209,0,0,3600,0.08292045153322351,0.008044800366439276,0.00016443900707742933,-7.150704421635542e-05,-0.0013146897054306412,0.002312759940620363,0.00802024792458565,0.005331701440840106,0.005027751087652951,0.051122911641753435
original,3209,1,1800,5400,0.0460907191948803,0.007832576485259327,0.0001450797483963198,-0.00010010403617904404,-0.0012835985380231158,0.002278635944634531,0.007583860072772624,0.005702469768185093,0.004271096828906942,0.05109653256342772
original,3209,2,3600,7200,-0.023366040461367713,0.007619079295636471,0.00013287045266797328,-0.00011472709845481509,-0.0011715092921027563,0.002187348793585136,0.008470477003605727,0.004746328070566294,0.006187419389015615,0.05092358143320796
original,3209,3,5400,9000,-0.008816921536317314,0.007702523357065137,0.00012224977829117332,-5.678669813900283e-05,-0.0013109520102159286,0.0022767148293149314,0.008782109133645119,0.0050247797711584635,0.006294840013858101,0.05097120425440148
original,3209,4,7200,10800,0.03115543014326159,0.007922282979970934,0.00010802667960007753,-5.142810270739081e-05,-0.0014142668727653645,0.002385366385560801,0.008614342374604293,0.005098075460669354,0.006237453883751905,0.051004972799454304
original,3209,5,9000,12600,0.022043676133805642,0.007895795252173942,0.00010350581870678305,-8.354526682856264e-05,-0.001372611510099193,0.0023566296829329804,0.009806632165656541,0.005971274404461681,0.006806523930235156,0.05051967781806359
original,3209,6,10800,14400,-0.008161846498204799,0.007831305432997,0.00011221241838492758,-6.875846146162517e-05,-0.0012617790242852496,0.002250666383195391,0.009580373456656051,0.007035278404904225,0.005204364599769651,0.05017266385915797
original,3209,7,12600,16200,0.002391333403054509,0.0077037266170655195,0.00011570291716563665,-8.76007255417192e-05,-0.0011705732957535463,0.00218953059398767,0.009128465146084229,0.006929184273581585,0.004800866302312416,0.04977588286908317
original,3209,8,14400,18000,0.015188591808886551,0.007879015933871992,0.00010218124630893407,-0.00011391215051962604,-0.001276195787585675,0.0022385712184347663,0.00948889338922086,0.006533334767460172,0.005743887650760539,0.04946681717125009
original,3209,9,16200,19800,-0.007133025393141795,0.008056893750879214,0.00010309412968630656,-0.00011842402753664423,-0.001332040940839303,0.002249753037757464,0.008121534917869818,0.004313427336159984,0.0059049730009332205,0.04952577077569148
original,3209,10,18000,21600,-0.01854131724762977,0.008190679568319745,9.946261008102432e-05,-0.00010769648742323266,-0.0013305935334772825,0.002241645180223874,0.007682308486171125,0.004807593896468448,0.00469723013870658,0.04968520407528652
original,3209,11,19800,23400,-0.047471572092442245,0.008244566441006596,0.00010539244852274344,-7.444773668144679e-05,-0.0012239299251104831,0.002185030851567989,0.007042384334349042,0.005072430044538156,0.003872831758260003,0.049919325155867965
original,3209,12,21600,25200,-0.05630349836308911,0.007887976949385866,0.00010657460133654675,-5.603992674918686e-05,-0.0011762709381779543,0.002179701356152118,0.0075666493429390426,0.004201220810075309,0.005510870902465709,0.04962693554299386
original,3209,13,23400,27000,-0.020235133307113438,0.007748479774777408,0.000108475543027417,-9.153450600152481e-05,-0.0012399106604177746,0.0022684207675176082,0.009337853749267874,0.006375747849578407,0.0053107170863923,0.049348798600296395
original,3209,14,25200,28800,0.011718429208098739,0.008310994604481136,0.00011931981179817481,-9.281443908329736e-05,-0.0011548312723108091,0.002216235459545652,0.008004109802185272,0.006749620243739627,0.0032794625923750283,0.049504855853284346
original,3210,0,0,3600,0.007740124624628667,0.008908833604774378,0.0015833533037524945,-0.0001416225942822324,-0.0012513808773452915,0.00235768537831038,0.015572477300758267,0.007522596827291249,0.013019489019179514,0.0615993866468028
original,3210,1,1800,5400,0.01897674781317474,0.009169712614610968,0.0023756950272711456,-0.0002066098294602805,-0.0012907042557015593,0.002395310368286903,0.011691114101580032,0.004787478298531982,0.010242176531105755,0.06253510369345164
original,3210,2,3600,7200,0.020368043738521337,0.009590363365912699,0.0027650786353055684,-0.0002663560890629976,-0.0012961623542469937,0.0024356616118910374,0.010762513763105391,0.0058672240456969305,0.008352372405018777,0.06306251467456687
original,3210,3,5400,9000,0.03052118723165376,0.00945320322607025,0.0014683344641815972,-0.0003149374991711805,-0.0012634676103167486,0.0025429407155572945,0.012625913247647612,0.008958598739871154,0.007936112616478239,0.06371200761036949
original,3210,4,7200,10800,0.018989849175250997,0.009305179918497788,0.0007832366397776796,-0.00033600431632666375,-0.0013202691593169563,0.002620609536005639,0.012767329664765835,0.009640025019851154,0.007105146565181254,0.06412704965584688
original,3210,5,9000,12600,0.007253515701241853,0.009539010240180872,0.0007382811543885414,-0.0003356919633045467,-0.0012217552478152557,0.002508621129081362,0.013690713813747837,0.009432865795897192,0.008499205174809036,0.06411834855507798
original,3210,6,10800,14400,0.021578280120302704,0.00957474751512116,0.0007432610691483091,-0.0003693867386156048,-0.0012566964635204452,0.002566363985112453,0.014844191485073772,0.008196340796935254,0.011134585609270178,0.06469842916007511
original,3210,7,12600,16200,0.04250540201629309,0.009565110840495102,0.0007430281951080743,-0.00042929727408818176,-0.001474464999617169,0.002850996611475039,0.014269853010701054,0.009043126042625936,0.009111883781132271,0.06518610816948271
original,3210,8,14400,18000,0.04909028762932564,0.00968835283997091,0.000742757565957559,-0.000342996543572982,-0.001491661702278795,0.002839942732613114,0.011647481321419633,0.008569879886587905,0.006400085962234038,0.06508318850779042
original,3210,9,16200,19800,0.03511401414183037,0.009661854067960024,0.0007050987641418752,-0.00025209262152258897,-0.0013794310116579686,0.0025949427714890374,0.011244682424633655,0.005599110929670188,0.00868677958522699,0.06428866943080433
original,3210,10,18000,21600,0.014931687304696824,0.0095370716924174,0.0006409445148448695,-0.00031094801943509293,-0.0012226570326261859,0.0024599785872140975,0.012742715968719603,0.006761225889163568,0.009437790441453053,0.0636928507685301
original,3210,11,19800,23400,0.017300812591595376,0.009353872419996358,0.0006491352908970094,-0.00032541478717336295,-0.001281101460270698,0.0024936816613201273,0.012553255281038476,0.008674549849329556,0.0077600332156081,0.06373614365452626
original,3210,12,21600,25200,0.0289208154177986,0.009364750219424216,0.0006663484376724879,-0.00030725536741838075,-0.0013450099618106625,0.002552341532989313,0.012897249138880977,0.009399588589490604,0.007479326262230298,0.06384357087454431
original,3210,13,23400,27000,0.0358172938407642,0.009431556972812106,0.0005654583727579895,-0.00023838206312378662,-0.0013385009947628,0.0025379511160120907,0.011238670893206664,0.008238336938846829,0.006354005193512312,0.06397067462014845
original,3210,14,25200,28800,0.016067379235232295,0.009697646733000108,0.0003393628108156883,-0.00030830798659123944,-0.0014477786437313669,0.0026440437506055877,0.01001509582732609,0.007770023249978583,0.005206049144027924,0.06403984979572776
original,3210,0,0,3600,0.024675746109484607,0.009650747393288134,0.00044735114419517324,-0.00018009833302948797,-0.0009692066587499258,0.0023907551347929,0.013682682635404125,0.012031133530135749,0.00456516746905442,0.06457264928892911
original,3210,1,1800,5400,0.04057910846878881,0.009668653305972552,0.00045643074849217603,-0.00022953262043084695,-0.001096206778083852,0.0024573286598325436,0.0099454364752981,0.007385557137237271,0.00535835239390592,0.06474749563078488
original,3210,2,3600,7200,0.04329331130641672,0.009773955255235663,0.0005903591867452958,-0.0002424607766944579,-0.0011147739098170241,0.002499284727821138,0.008521851772593236,0.005713875625242556,0.005246643697204535,0.06531957560796953
original,3210,3,5400,9000,0.02992179850843909,0.009934369422774777,0.0005548725763948407,-0.0002934986719693767,-0.0010311297633654294,0.002446009321479749,0.00877877322386442,0.00550392050718234,0.006074782718821212,0.06552105328880302
original,3210,4,7200,10800,0.023570959790363295,0.009887988204312966,0.00045175980358219404,-0.0003086286620444721,-0.0009724939668990248,0.0023869179325930667,0.00866042154765032,0.005862343259278693,0.005805936274386969,0.06562205528870756
original,3210,5,9000,12600,0.03226941364792315,0.009903040163605515,0.0004659736452506753,-0.0002601742644066884,-0.001127319694247351,0.0024670157958042588,0.007868416856448466,0.005964710487934056,0.004354408224120383,0.06555340357549956
original,3210,6,10800,14400,0.03550624540910804,0.00976768446903909,0.0005934753459267133,-0.0002673036392447795,-0.0010965245667879783,0.002507230094431447,0.009354275239413989,0.007250894285900743,0.0046997128640027044,0.06559001939180399
original,3210,7,12600,16200,0.036366960339451165,0.009299560370352048,0.000690672003089667,-0.0002643368831622464,-0.0009707688411405745,0.002455256192906581,0.0101958502487709,0.008035716283642975,0.004962577775220153,0.06566551797675334
original,3210,8,14400,18000,0.040055166464197677,0.009382628462593804,0.0006441806977177794,-0.00021845648178372423,-0.0010636186539869062,0.0024571461748397975,0.010221033849080305,0.00828774185106079,0.004831126005811499,0.06546070863486751
original,3210,9,16200,19800,0.03798401985375771,0.009719733746564874,0.0006926303101667807,-0.00021404972143858274,-0.0011212235954829275,0.0024621974524654967,0.009335964364953969,0.007264592833509366,0.004656939211706638,0.06533741852637887
original,3210,10,18000,21600,0.03383246650643222,0.009739899111781594,0.0006899175120216711,-0.00021755927556166573,-0.0011091329068314887,0.002459554657369706,0.008251780869168716,0.006202647447840222,0.004182286172844549,0.06535094266992511
original,3210,11,19800,23400,0.031976552563349185,0.009787495350507576,0.00045814932214264213,-0.00016521104901261253,-0.0011258350945639176,0.002468424732917479,0.007250262391451832,0.0045873234118515545,0.004558131685357403,0.06521507538111283
original,3210,12,21600,25200,0.03780492643185291,0.009730800516366479,0.0003017343961944223,-0.00017485524531819072,-0.0011796267324391003,0.002493372083957469,0.0082353262716465,0.005377352055456119,0.005028573356723377,0.06505638010690522
original,3210,13,23400,27000,0.03601120548847206,0.009624676071752011,0.00026487840200150415,-0.00025728684301365825,-0.0011731520915398209,0.00248956215742383,0.008716475120523698,0.006841781679914614,0.004203666231306504,0.06507957474656498
original,3210,14,25200,28800,0.02225686293233126,0.00989843386712112,0.00021553773376879686,-0.00025565950513249517,-0.0011124614309293746,0.0024577613935487614,0.00767597505662052,0.005510043795808204,0.004284720376897959,0.06505098531090174
original,3210,0,0,3600,0.0296200479925211,0.009529086706993862,0.0002545285324824878,-0.00010275714397839232,-0.0010748530935916771,0.0023612453673105735,0.0062905383754424055,0.004834608615467001,0.0032233701011880112,0.06134394697089498
original,3210,1,1800,5400,0.04381097232520044,0.008905243481949765,0.00032342736584131833,-6.0364861101578104e-05,-0.001097433778991657,0.002391635231142859,0.005644133944574456,0.004376333310944293,0.0027654002553343785,0.061841788451436314
original,3210,2,3600,7200,0.039503388875060386,0.008964090104894696,0.0004050114753261384,-9.084866288663844e-05,-0.0010247034244303735,0.0023778274160064,0.004747242962639192,0.003175628086094538,0.002998985121646339,0.06195827360467966
original,3210,3,5400,9000,0.027233398183080317,0.009480447106900595,0.00028982043451479083,-0.00010496987307336683,-0.001004059360865508,0.0023482914636051783,0.004745697655935721,0.0031895201755276887,0.002890732114185603,0.06202704570043041
original,3210,4,7200,10800,0.02599694537791506,0.00952392068031576,0.000260477314448075,-9.16244399638452e-05,-0.0010605929286770465,0.002308710862216794,0.005220369692292434,0.004042576388443123,0.0025511785061656848,0.06202616742798958
original,3210,5,9000,12600,0.030590724587257173,0.00916482853605438,0.000329389529865015,-9.003460027834689e-05,-0.0011283648192480602,0.002347540969250635,0.0062266997757439504,0.004830229726436917,0.0029427181882109056,0.061953282844207085
original,3210,6,10800,14400,0.03490103363426886,0.009066721568409753,0.00033846387664444833,-0.00010475583898847475,-0.0011036628017565054,0.002416849793043803,0.005865018097676064,0.0043521755235181375,0.0030681359234343143,0.062071551051968404
original,3210,7,12600,16200,0.032794631495027565,0.009148159832205063,0.0003589823943823684,-8.706406657606006e-05,-0.001063504511708824,0.002378113693072227,0.005915360909462051,0.004367966505450232,0.0032452023751501535,0.06203114047639686
original,3210,8,14400,18000,0.02661152855058002,0.009251359086462867,0.00038207732597185707,-9.805804664443526e-05,-0.0011242841550376398,0.0023612314307125642,0.006624497827096272,0.005160653268178446,0.003210287357536036,0.06184471504163348
original,3210,9,16200,19800,0.014957226667608884,0.009308700061994652,0.0003910780560754147,-0.0001439884393686483,-0.001137324691722135,0.0023894501697459634,0.005557499292444125,0.004050159841019542,0.0030225856119806857,0.06179795164666591
original,3210,10,18000,21600,0.009374259271456497,0.00893489914886561,0.0003890972484994178,-0.0001581721229184387,-0.0011183664949545723,0.0023571955497142943,0.005794436962516796,0.004105334392315664,0.0034126507783940802,0.06218986522576799
original,3210,11,19800,23400,0.008086462132162507,0.008854746554852685,0.0003531829170171657,-0.0001798877032786832,-0.0010074898001489949,0.002299401928641049,0.0056832343452658625,0.004106545607919985,0.0032850197476587024,0.06226817185122298
original,3210,12,21600,25200,0.0038097570510247335,0.009027308982727477,0.00023502987554562102,-0.00020196249025899177,-0.0010969183497363778,0.002355378529190778,0.005019830409129323,0.0030833543378317677,0.003445889389636193,0.062075863749478356
original,3210,13,23400,27000,0.007072650357130365,0.0090530516464831,0.000165418577013483,-0.00018834567856370382,-0.0010247312054756073,0.002331280190238148,0.005147958468679175,0.0032468786617999303,0.003448588946565269,0.06210229272098342
original,3210,14,25200,28800,0.00989384831117155,0.009182438650397603,0.0001659268910753978,-0.00016721412935581138,-0.0009688448059739612,0.0023829782901413628,0.004294413068457433,0.002891756821601129,0.002669290667334311,0.06196357996080596
original,3211,0,0,3600,-0.054979811863492864,0.007843652124107358,0.0010267312137117923,-0.00018794619111309495,-0.0009317560882466405,0.0022299372812192683,0.019294243977646692,0.012462955146604324,0.012349461815755518,0.060401265673892486
original,3211,1,1800,5400,-0.06220729004135344,0.008061143654767419,0.001048382313961015,-0.00015309120643154918,-0.000987668183427135,0.00225464706056901,0.01623084485631262,0.009547986470634989,0.010627040853139513,0.061294945062341386
original,3211,2,3600,7200,-0.0679503360179181,0.008527440681101414,0.0010178837024170972,-0.00015321951861386638,-0.0010065430988426937,0.002286471580121426,0.016525339488890376,0.009657099212681342,0.011239121852812705,0.06252120071785526
original,3211,3,5400,9000,-0.06375509160424675,0.00855558363318932,0.001475480895450805,-0.00014752072917514764,-0.0009936515469642576,0.002304742838827148,0.019755827755904044,0.013286723139173721,0.0128321403191748,0.06380279528337648
original,3211,4,7200,10800,-0.06309944606879496,0.008266736684485802,0.002908246907198088,-0.00012644293692111222,-0.0009659363770830214,0.0022672958256219526,0.02489521906088811,0.01615038731598374,0.017225663405587517,0.06371930418534368
original,3211,5,9000,12600,-0.05625507431365959,0.00843319222064872,0.003139478305506069,-0.00021252009602902377,-0.0009290636204848117,0.0022568700453064377,0.0242760390782678,0.014928373155034546,0.0176856678939315,0.06330125140894897
original,3211,6,10800,14400,-0.04824162604892466,0.008622333358398288,0.0030966748565608823,-0.00026478447961043086,-0.0009538508129079471,0.0022624532004820756,0.02577660611198069,0.019188013194760708,0.013676152316173936,0.06323024486999103
original,3211,7,12600,16200,-0.0678439871943423,0.008091982049742838,0.0038059030898287285,-0.0002286068866371088,-0.0008817634071648634,0.0022276460386940707,0.0291127547611288,0.022228858525593486,0.01519411598664448,0.0620029538465314
original,3211,8,14400,18000,-0.09098169250863104,0.008253118784461484,0.004328180366521934,-0.00023001499253601208,-0.0008234277130095647,0.002246508251280968,0.02091688798686142,0.013130154318383443,0.0140566873431162,0.06173247277045348
original,3211,9,16200,19800,-0.06442384607207967,0.00848575925727172,0.005232664353582867,-0.0002670398467727445,-0.000939766739608707,0.002329757820042898,0.02120645108663298,0.014582287971367115,0.011838325195050348,0.06281913899368038
original,3211,10,18000,21600,-0.06052360598383815,0.008318554262163083,0.006261493489399576,-0.0002495925657559006,-0.000976736360963409,0.0022900789012699685,0.028869705734409994,0.023778414699364932,0.012391224609145343,0.06283985810797435
original,3211,11,19800,23400,-0.09432655456287375,0.008260061550977577,0.005210105457061663,-0.00020486066492589723,-0.0009189464659791316,0.002231404369679295,0.025254770663108952,0.02126465496684495,0.010455557813577208,0.06207318258793502
original,3211,12,21600,25200,-0.1055772958657923,0.008190611812896117,0.0039056959315327353,-0.00021257038597977568,-0.0008798542577242073,0.002242252681393288,0.017184411519174873,0.012518024558331437,0.009360517778547146,0.06153706379558628
original,3211,13,23400,27000,-0.09366859668331083,0.007988963784928636,0.0038424518705281116,-0.00015250798578704384,-0.0007892530394686117,0.0021588520218554694,0.0165593781457055,0.009341200046535974,0.012140256794753716,0.06164701635430694
original,3211,14,25200,28800,-0.0628642082345704,0.008119379900630094,0.004110009293950737,-0.0001862416330709152,-0.0009091104801257768,0.0022292595335119724,0.02134205536799687,0.011825262006318794,0.015653811843716593,0.062146526776361136
original,3211,0,0,3600,-0.05764587328216793,0.008295855780410836,0.001215427574393171,-0.0001424137707881535,-0.0008742285509084626,0.002392688719282387,0.01850810417853976,0.009963136168028018,0.013476349260486499,0.06413402811418112
original,3211,1,1800,5400,-0.0649958086116736,0.008492823147054561,0.0027222073872650828,-0.0001780218944877037,-0.0009322028674454678,0.002425399424206259,0.021324433110756706,0.014996544753836317,0.01201379267020253,0.06403582658512594
original,3211,2,3600,7200,-0.07989070353444287,0.008619468148523294,0.002602769126193623,-0.00021865793732289503,-0.0009210444207669275,0.002370130114301629,0.01908702771496191,0.01344989314726639,0.010633283040588375,0.0637818593089692
original,3211,3,5400,9000,-0.09342603131794248,0.00850688692337961,0.0014201264478437591,-0.00016991953836591024,-0.0008519215456917796,0.002312076716968522,0.0172418786553833,0.010238414458115304,0.011497351963491971,0.06359133925516022
original,3211,4,7200,10800,-0.09898045298056761,0.008403554305021023,0.0016445813248556155,-0.0001681891705326445,-0.0008307885359396026,0.00237037765919682,0.019009190899880894,0.009757777081239196,0.013644917267262111,0.06385815686220361
original,3211,5,9000,12600,-0.11497952915711876,0.008275166056835728,0.0024444074484152385,-0.00022183606387623356,-0.0008318800676434039,0.0024018586438573643,0.01715531337835842,0.008643750065126994,0.012765883535086143,0.06373566420057412
original,3211,6,10800,14400,-0.10887199850667596,0.008250065697650912,0.0023647984119236254,-0.00021755041888620833,-0.0008687803308568749,0.002390175453302708,0.01768884453135711,0.010746266229574565,0.01207651257149385,0.06349924689964306
original,3211,7,12600,16200,-0.11239642235326903,0.008430094108465513,0.00214956483188994,-0.00024869960983962656,-0.0008509915739052235,0.0023348562879970773,0.017508039270067617,0.009191317045053082,0.013129933657779976,0.06347663238226804
original,3211,8,14400,18000,-0.1153959519135258,0.008590767881523933,0.0024302443961366077,-0.00027794105637832776,-0.0009154119165371912,0.0023264598072049994,0.017078913258539257,0.008327174635607792,0.013183819434189717,0.06342295135966147
original,3211,9,16200,19800,-0.0991080770103518,0.008967337030958297,0.0018619303069690432,-0.00020755477982506697,-0.0009402517613716811,0.002304993385628138,0.01776156877140337,0.01022056901492619,0.012496221004261223,0.06316888677048547
original,3211,10,18000,21600,-0.0875714048386379,0.008952253855524428,0.0016709888062144702,-0.00018766118114838575,-0.0008244239401850282,0.002280858815442623,0.01872997559881815,0.011064309619554215,0.012912272272609278,0.06296124203026895
original,3211,11,19800,23400,-0.08128344091637608,0.008495685728752277,0.0013432863546179188,-0.0002497129385923422,-0.0008024770940388919,0.00230457376544655,0.019022535535858243,0.011851251256131037,0.01266750709471993,0.06290363019771525
original,3211,12,21600,25200,-0.10579662456767812,0.008942442115253944,0.0011511117761257913,-0.0002784516675361024,-0.0007795970511359064,0.0022402420804045055,0.014418018018579778,0.0092926131130843,0.00924529739066459,0.06270019388813781
original,3211,13,23400,27000,-0.10847675644339108,0.00906237236720802,0.0014404506192823511,-0.00026231963943952694,-0.0007442771863957361,0.0021908012820635184,0.015318723246679876,0.007546231343140308,0.011659497464528414,0.062437466645780135
original,3211,14,25200,28800,-0.07408576895460164,0.008842518640857685,0.0017160758502162091,-0.0002260324254566437,-0.0009699869556471881,0.002295585672729558,0.024150612017908996,0.011604315827198187,0.019757433401056484,0.06169137302054496
original,3211,0,0,3600,-0.06754850837090777,0.0086359697888811,0.001140072166253368,-0.00027180922462718987,-0.0008664893774383812,0.0024697263701994694,0.02364719536999542,0.012601351397474514,0.01759524130834107,0.06474522660389695
original,3211,1,1800,5400,-0.06202802054218492,0.008600473800244025,0.0009734379821450003,-0.00021475719076208678,-0.0009450403633214276,0.002397978401283841,0.02225430529774608,0.014192638459141179,0.013926269492824446,0.0647061993080589
original,3211,2,3600,7200,-0.09002056791959091,0.008935654127792809,0.0009814081112345442,-0.00021146862347934284,-0.00086919801672396,0.0022545704075850386,0.01984706662675811,0.01497168829210183,0.00949565178301902,0.0643450230162514
original,3211,3,5400,9000,-0.11032675109077104,0.008788004846514264,0.0009886656388595353,-0.00024167202830776822,-0.0006811099393164801,0.002176100612242959,0.019318414077885013,0.014162762447648396,0.010290813614964898,0.06387408843035305
original,3211,4,7200,10800,-0.11575262748181672,0.00866253619063016,0.0008034933527337801,-0.00023392660092377891,-0.000774635226406673,0.0022310924572966967,0.0185122206956763,0.013297702172113068,0.010570202696237227,0.06423309812753793
original,3211,5,9000,12600,-0.12128850975058285,0.008461638907980693,0.0007948039744719713,-0.00022501427408262487,-0.0008633241322670362,0.0023179232747779326,0.018086269255528326,0.013323458935103932,0.00942930151626846,0.06539836182197534
original,3211,6,10800,14400,-0.12921949175411876,0.008084247282638735,0.0008640530674607934,-0.00023014937372028673,-0.0008716611456823825,0.0024060580506268035,0.01864322421090113,0.011871233702348454,0.011735182582647493,0.06567885787009146
original,3211,7,12600,16200,-0.12689370288904805,0.008369831637637243,0.0007488916413450534,-0.0003418495178083783,-0.0010971209156546335,0.0026200239126356766,0.028772261658608054,0.014953313004633827,0.022236148427777477,0.06695782912066459
original,3211,8,14400,18000,-0.08667042635552794,0.008589068318830504,0.0007665658635994696,-0.00032933368568034514,-0.001165020889483903,0.0026327870630461015,0.03250333281383883,0.016681063308805893,0.025550120681540736,0.0673284467234915
original,3211,9,16200,19800,-0.04776582990370368,0.008380094769076406,0.0008502706073212566,-0.00024512146241772943,-0.0011012886311248208,0.002516160813533887,0.024385493236584864,0.01414263741414327,0.017893530007426963,0.0663881460973094
original,3211,10,18000,21600,-0.05154267101121636,0.008123279885217324,0.0010457839360566287,-0.00022902341032147313,-0.0010827242194652725,0.002494203572127795,0.022250707665026497,0.012621682619674623,0.016030237810926256,0.06670216459055116
original,3211,11,19800,23400,-0.07321630259481496,0.008240460297294151,0.0031854099624940564,-0.00023644908192358175,-0.0010241858840953448,0.0024523616738526765,0.0220241224428136,0.012606989692955704,0.014922229693624134,0.0663388615278126
original,3211,12,21600,25200,-0.07983610022595089,0.008214894178134523,0.0031832158596465563,-0.00024456863965569025,-0.001019336339852222,0.0024782922813944776,0.022694639188793546,0.012904407540984352,0.015691973831089983,0.06570136884407243
original,3211,13,23400,27000,-0.09413527190996776,0.008002892422067746,0.0016646202866959674,-0.0002117781964979278,-0.0010261436046037486,0.0024948024851893682,0.021373769717933623,0.01363660010457219,0.013292878668865851,0.06532292597182789
